Cm,Ch,Bm,Bh,T,sR,sG,sB
0.015625,0.001,0.25,0.333333,0.21,239.101,196.026,158.18
0.015625,0.001,0.25,0.333333,0.25,237.131,193.891,154.862
0.015625,0.001,0.25,0.666667,0.05,247.75,209.343,177.22
0.015625,0.001,0.25,0.5,0.13,242.792,201.906,166.075
0.015625,0.001,0.25,0.5,0.09,245.061,205.305,170.921
0.015625,0.001,0.25,0.5,0.05,247.833,209.452,177.306
0.015625,0.001,0.25,0.666667,0.09,244.912,205.283,170.686
0.015625,0.001,0.25,0.666667,0.13,242.675,201.719,165.989
0.015625,0.001,0.25,0.5,0.01,251.271,215.164,186.803
0.015625,0.001,0.25,0.666667,0.17,240.758,198.586,161.563
0.015625,0.001,0.25,0.5,0.21,239.018,195.932,157.859
0.015625,0.001,0.25,0.666667,0.21,238.785,195.865,157.908
0.015625,0.001,0.25,0.666667,0.25,236.921,193.607,154.631
0.015625,0.001,0.25,0.5,0.17,240.831,198.711,161.668
0.015625,0.001,0.25,0.5,0.25,237.215,193.788,154.765
0.015625,0.001,0.25,0.833333,0.01,250.777,214.891,186.401
0.015625,0.001,0.25,0.666667,0.01,251.103,215.05,186.541
0.015625,0.001,0.25,0.833333,0.05,247.547,209.231,176.871
0.015625,0.001,0.25,0.833333,0.13,242.567,201.668,165.94
0.015625,0.001,0.25,0.833333,0.09,244.89,205.118,170.791
0.015625,0.001,0.25,0.833333,0.17,240.609,198.721,161.828
0.015625,0.001,0.25,0.833333,0.21,238.61,196.057,157.977
0.015625,0.001,0.25,0.833333,0.25,236.879,193.522,154.951
0.015625,0.001,0.25,1,0.05,247.376,209.077,176.945
0.015625,0.001,0.25,1,0.01,250.699,214.736,186.134
0.015625,0.001,0.25,1,0.09,244.76,204.991,170.772
0.015625,0.001,0.444444,0,0.17,237.402,196.069,160.501
0.015625,0.001,0.25,1,0.25,236.742,193.436,154.756
0.015625,0.001,0.25,1,0.21,238.541,196.033,157.951
0.015625,0.001,0.25,1,0.17,240.408,198.66,161.507
0.015625,0.001,0.25,1,0.13,242.505,201.55,165.761
0.015625,0.001,0.444444,0.166667,0.25,232.948,190.5,152.845
0.015625,0.001,0.444444,0.166667,0.17,237.481,196.074,160.372
0.015625,0.001,0.444444,0.166667,0.09,242.393,203.043,170.368
0.015625,0.001,0.444444,0.166667,0.05,245.476,207.671,177.048
0.015625,0.001,0.444444,0.333333,0.01,249.482,213.769,186.43
0.015625,0.001,0.444444,0,0.05,245.548,207.667,177.294
0.015625,0.001,0.444444,0,0.01,249.73,213.968,187.228
0.015625,0.001,0.444444,0.333333,0.13,239.544,199.245,164.571
0.015625,0.001,0.444444,0.333333,0.25,233.127,189.921,152.682
0.015625,0.001,0.444444,0,0.13,239.612,199.408,165.009
0.015625,0.001,0.444444,0.333333,0.21,235.278,192.53,156.293
0.015625,0.001,0.444444,0,0.09,242.497,203.064,170.497
0.015625,0.001,0.444444,0,0.21,235.256,193.031,156.755
0.015625,0.001,0.444444,0,0.25,233.091,190.506,153.271
0.015625,0.001,0.444444,0.5,0.05,245.283,207.503,176.055
0.015625,0.001,0.444444,0.166667,0.21,235.193,192.664,156.566
0.015625,0.001,0.444444,0.5,0.01,249.42,213.635,186.092
0.015625,0.001,0.444444,0.166667,0.13,239.594,199.301,164.757
0.015625,0.001,0.444444,0.166667,0.01,249.696,213.738,186.837
0.015625,0.001,0.444444,0.5,0.09,242.278,202.81,169.159
0.015625,0.001,0.444444,0.5,0.13,239.54,199.07,163.892
0.015625,0.001,0.444444,0.333333,0.09,242.385,202.948,169.938
0.015625,0.001,0.444444,0.333333,0.05,245.338,207.63,176.635
0.015625,0.001,0.444444,0.5,0.17,237.323,195.696,159.269
0.015625,0.001,0.444444,0.5,0.21,235.14,192.543,155.53
0.015625,0.001,0.444444,0.333333,0.17,237.397,195.73,159.916
0.015625,0.001,0.444444,0.5,0.25,233.086,189.866,152.587
0.015625,0.001,0.444444,0.666667,0.01,249.239,213.584,185.599
0.015625,0.001,0.444444,0.666667,0.21,235.014,192.469,155.548
0.015625,0.001,0.444444,0.666667,0.25,233.141,189.845,152.392
0.015625,0.001,0.444444,0.833333,0.01,249.344,213.581,185.482
0.015625,0.001,0.444444,0.833333,0.05,245.415,207.353,175.571
0.015625,0.001,0.444444,0.833333,0.09,242.217,202.855,168.788
0.015625,0.001,0.444444,0.833333,0.21,235.096,192.564,155.38
0.015625,0.001,0.444444,0.833333,0.25,233.114,190.148,152.124
0.015625,0.001,0.444444,0.666667,0.09,242.418,202.769,169.13
0.015625,0.001,0.444444,1,0.05,245.239,207.335,175.596
0.015625,0.001,0.444444,0.666667,0.13,239.812,199.055,163.545
0.015625,0.001,0.444444,0.666667,0.17,237.409,195.595,159.133
0.015625,0.001,0.444444,0.666667,0.05,245.551,207.424,175.807
0.015625,0.001,0.444444,1,0.21,234.858,192.741,155.668
0.015625,0.001,0.694444,0,0.01,247.964,212.723,186.61
0.015625,0.001,0.694444,0,0.13,236.138,196.117,162.635
0.015625,0.001,0.694444,0,0.17,233.547,192.446,157.957
0.015625,0.001,0.444444,0.833333,0.17,237.177,195.807,158.905
0.015625,0.001,0.444444,0.833333,0.13,239.567,199.146,163.383
0.015625,0.001,0.694444,0.166667,0.01,247.809,212.668,186.174
0.015625,0.001,0.694444,0.166667,0.05,243.081,205.611,175.628
0.015625,0.001,0.694444,0.166667,0.13,236.088,196.041,162.453
0.015625,0.001,0.444444,1,0.13,239.428,199.12,163.635
0.015625,0.001,0.444444,1,0.09,242.057,203,168.985
0.015625,0.001,0.444444,1,0.01,249.273,213.676,185.56
0.015625,0.001,0.444444,1,0.25,232.916,190.145,152.258
0.015625,0.001,0.444444,1,0.17,237.057,195.84,159.42
0.015625,0.001,0.694444,0,0.09,239.262,200.591,168.372
0.015625,0.001,0.694444,0,0.05,243.242,205.695,175.965
0.015625,0.001,0.694444,0,0.21,230.839,189.162,153.562
0.015625,0.001,0.694444,0,0.25,228.429,186.279,149.994
0.015625,0.001,0.694444,0.166667,0.17,233.46,192.415,157.722
0.015625,0.001,0.694444,0.166667,0.21,230.747,189.187,153.45
0.015625,0.001,0.694444,0.166667,0.25,228.348,186.153,149.967
0.015625,0.001,0.694444,0.166667,0.09,239.314,200.493,168.166
0.015625,0.001,0.694444,0.333333,0.05,242.867,205.469,175.369
0.015625,0.001,0.694444,0.333333,0.01,247.526,212.601,185.965
0.015625,0.001,0.694444,0.333333,0.13,235.732,195.976,162.116
0.015625,0.001,0.694444,0.333333,0.09,238.828,200.387,167.997
0.015625,0.001,0.694444,0.333333,0.17,232.994,192.303,157.525
0.015625,0.001,0.694444,0.333333,0.25,228.186,185.724,149.959
0.015625,0.001,0.694444,0.5,0.13,235.635,195.788,161.923
0.015625,0.001,0.694444,0.5,0.17,232.911,192.059,157.113
0.015625,0.001,0.694444,0.5,0.21,230.23,188.651,152.854
0.015625,0.001,0.694444,0.5,0.25,228,185.727,149.568
0.015625,0.001,0.694444,0.666667,0.17,232.924,191.995,156.998
0.015625,0.001,0.694444,0.333333,0.21,230.444,188.754,153.468
0.015625,0.001,0.694444,0.666667,0.13,235.468,195.715,161.741
0.015625,0.001,0.694444,0.666667,0.09,238.741,200.01,167.493
0.015625,0.001,0.694444,0.5,0.01,247.554,212.328,185.504
0.015625,0.001,0.694444,0.5,0.09,238.827,200.094,167.77
0.015625,0.001,0.694444,0.5,0.05,242.812,205.149,175.053
0.015625,0.001,0.694444,0.666667,0.05,242.693,205.059,174.591
0.015625,0.001,0.694444,0.666667,0.01,247.378,212.336,185.144
0.015625,0.001,0.694444,1,0.01,247.179,212.106,184.616
0.015625,0.001,0.694444,0.666667,0.21,230.166,188.572,152.903
0.015625,0.001,0.694444,1,0.09,238.431,199.942,167.043
0.015625,0.001,0.694444,0.666667,0.25,228.062,185.709,149.522
0.015625,0.001,0.694444,1,0.05,242.338,205.003,174.169
0.015625,0.001,0.694444,1,0.17,232.91,191.854,156.534
0.015625,0.001,0.694444,1,0.21,230.141,188.534,152.733
0.015625,0.001,0.694444,0.833333,0.05,242.561,204.992,174.433
0.015625,0.001,0.694444,1,0.25,228.113,185.613,149.218
0.015625,0.001,0.694444,0.833333,0.01,247.33,212.195,184.916
0.015625,0.001,0.694444,0.833333,0.09,238.532,199.95,167.257
0.015625,0.001,1,0,0.01,245.959,210.877,185.254
0.015625,0.001,1,0,0.05,239.962,203.053,173.913
0.015625,0.001,0.694444,0.833333,0.13,235.476,195.616,161.581
0.015625,0.001,0.694444,0.833333,0.25,228.004,185.681,149.229
0.015625,0.001,0.694444,0.833333,0.17,232.95,191.901,156.822
0.015625,0.001,0.694444,0.833333,0.21,230.209,188.569,152.721
0.015625,0.001,1,0,0.09,235.415,197.496,166.112
0.015625,0.001,1,0,0.13,231.798,192.633,160.138
0.015625,0.001,1,0,0.21,225.455,184.901,150.696
0.015625,0.001,1,0,0.25,222.619,181.459,147.21
0.015625,0.001,0.694444,1,0.13,235.673,195.782,161.239
0.015625,0.001,1,0,0.17,228.471,188.422,155.209
0.015625,0.001,1,0.166667,0.01,245.911,210.858,185.456
0.015625,0.001,1,0.166667,0.13,231.751,192.527,160.448
0.015625,0.001,1,0.166667,0.09,235.223,197.433,166.418
0.015625,0.001,1,0.333333,0.09,235.178,197.37,166.203
0.015625,0.001,1,0.333333,0.25,222.612,181.322,147.428
0.015625,0.001,1,0.333333,0.17,228.307,188.302,155.239
0.015625,0.001,1,0.166667,0.17,228.377,188.333,155.432
0.015625,0.001,1,0.166667,0.21,225.43,184.833,151.159
0.015625,0.001,1,0.166667,0.05,239.772,202.947,173.896
0.015625,0.001,1,0.166667,0.25,222.603,181.381,147.543
0.015625,0.001,1,0.5,0.01,245.43,210.761,184.731
0.015625,0.001,1,0.5,0.13,231.506,192.412,160.127
0.015625,0.001,1,0.5,0.05,239.488,202.786,173.576
0.015625,0.001,1,0.5,0.25,222.117,181.32,147.208
0.015625,0.001,1,0.666667,0.01,245.046,210.704,184.346
0.015625,0.001,1,0.333333,0.05,239.645,202.901,173.81
0.015625,0.001,1,0.333333,0.01,245.6,210.807,185.029
0.015625,0.001,1,0.333333,0.13,231.556,192.466,160.201
0.015625,0.001,1,0.666667,0.21,224.413,184.091,150.91
0.015625,0.001,1,0.333333,0.21,224.835,184.756,150.981
0.015625,0.001,1,0.666667,0.25,221.813,180.689,147.132
0.015625,0.001,1,0.833333,0.05,238.965,202.473,173.194
0.015625,0.001,1,0.5,0.09,234.459,197.214,165.866
0.015625,0.001,1,0.5,0.21,224.484,184.556,150.894
0.015625,0.001,1,0.833333,0.01,244.755,210.278,184.302
0.015625,0.001,1,0.833333,0.13,230.761,191.569,159.607
0.015625,0.001,1,0.5,0.17,227.466,188.132,155.034
0.015625,0.001,1,0.666667,0.13,230.593,191.776,159.784
0.015625,0.001,1,0.833333,0.21,224.586,183.734,149.971
0.015625,0.001,1,0.833333,0.17,227.639,187.458,153.977
0.015625,0.001,1,0.666667,0.09,234.467,196.576,165.739
0.015625,0.001,1,0.666667,0.05,238.955,202.7,173.301
0.015625,0.001,1,0.666667,0.17,227.586,187.531,155.045
0.015625,0.001,1,0.833333,0.25,221.918,180.501,146.121
0.015625,0.001,1,0.833333,0.09,234.471,196.305,165.347
0.015625,0.001,1,1,0.05,238.883,202.408,172.329
0.015625,0.001,1,1,0.09,234.426,196.297,164.761
0.015625,0.001,1,1,0.01,244.598,210.225,183.612
0.015625,0.00982769,0,0,0.05,237.176,182.535,143.861
0.015625,0.00982769,0,0,0.01,238.667,184.875,145.948
0.015625,0.00982769,0,0,0.09,235.888,180.774,142.8
0.015625,0.00982769,0,0,0.13,234.849,179.275,142.006
0.015625,0.00982769,0,0,0.17,233.916,178.193,140.579
0.015625,0.001,1,1,0.21,224.574,183.624,150.153
0.015625,0.001,1,1,0.17,227.6,187.325,154.037
0.015625,0.001,1,1,0.25,222.031,180.322,146.297
0.015625,0.00982769,0,0.166667,0.05,235.878,181.814,144.193
0.015625,0.001,1,1,0.13,230.732,191.565,158.858
0.015625,0.00982769,0,0.166667,0.13,233.798,178.776,142.066
0.015625,0.00982769,0,0.166667,0.17,232.955,177.237,141.111
0.015625,0.00982769,0,0.333333,0.01,235.945,183.07,146.713
0.015625,0.00982769,0,0.333333,0.05,234.943,180.5,144.988
0.015625,0.00982769,0,0,0.21,233.136,177.108,139.852
0.015625,0.00982769,0,0,0.25,232.284,176.122,139.127
0.015625,0.00982769,0,0.333333,0.21,231.449,175.578,140.91
0.015625,0.00982769,0,0.333333,0.17,232.072,176.509,142.035
0.015625,0.00982769,0,0.166667,0.01,237.157,183.927,146.031
0.015625,0.00982769,0,0.5,0.09,233.05,178.349,144.645
0.015625,0.00982769,0,0.166667,0.09,234.947,179.903,143.131
0.015625,0.00982769,0,0.166667,0.21,232.246,176.104,140.136
0.015625,0.00982769,0,0.166667,0.25,231.341,175.502,139.484
0.015625,0.00982769,0,0.333333,0.09,233.834,178.746,143.663
0.015625,0.00982769,0,0.5,0.25,229.643,174.594,140.918
0.015625,0.00982769,0,0.5,0.17,231.276,176.332,142.365
0.015625,0.00982769,0,0.5,0.21,230.467,175.26,141.568
0.015625,0.00982769,0,0.333333,0.13,232.876,177.589,142.548
0.015625,0.00982769,0,0.333333,0.25,230.529,174.937,140.285
0.015625,0.00982769,0,0.5,0.05,233.903,180.11,145.806
0.015625,0.00982769,0,0.5,0.01,235.187,182.296,147.614
0.015625,0.00982769,0,0.666667,0.05,233.061,179.369,147.085
0.015625,0.00982769,0,0.666667,0.01,234.089,181.564,149.001
0.015625,0.00982769,0,0.666667,0.09,232.141,177.702,145.802
0.015625,0.00982769,0,0.666667,0.13,231.25,176.57,144.477
0.015625,0.00982769,0,0.666667,0.17,230.644,175.726,143.456
0.015625,0.00982769,0,0.5,0.13,232.161,177.12,143.235
0.015625,0.00982769,0,0.833333,0.05,232.175,178.75,148.362
0.015625,0.00982769,0,0.833333,0.13,230.393,175.994,145.391
0.015625,0.00982769,0,0.833333,0.17,229.525,175.109,144.693
0.015625,0.00982769,0,0.833333,0.21,228.815,174.332,143.071
0.015625,0.00982769,0,0.833333,0.25,228.119,173.336,142.377
0.015625,0.00982769,0,0.666667,0.25,228.84,174.286,141.688
0.015625,0.00982769,0,0.666667,0.21,229.535,174.819,142.711
0.015625,0.00982769,0,1,0.09,230.245,176.766,148.193
0.015625,0.00982769,0,1,0.13,229.391,175.711,146.609
0.015625,0.00982769,0,0.833333,0.01,233.121,180.664,150.543
0.015625,0.00982769,0,0.833333,0.09,231.379,177.193,146.784
0.015625,0.00982769,0,1,0.21,228.081,173.803,144.233
0.015625,0.00982769,0.0277778,0,0.21,232.357,176.377,139.437
0.015625,0.00982769,0.0277778,0,0.17,233.423,177.351,140.336
0.015625,0.00982769,0.0277778,0,0.13,234.363,178.663,141.168
0.015625,0.00982769,0,1,0.01,232.096,180.18,152.346
0.015625,0.00982769,0,1,0.05,231.051,178.088,149.559
0.015625,0.00982769,0,1,0.17,228.763,174.671,145.532
0.015625,0.00982769,0.0277778,0.166667,0.21,231.22,175.783,139.594
0.015625,0.00982769,0.0277778,0.166667,0.25,230.543,174.827,139.3
0.015625,0.00982769,0.0277778,0.166667,0.13,233.366,178.166,141.247
0.015625,0.00982769,0.0277778,0.166667,0.17,232.301,176.846,140.518
0.015625,0.00982769,0,1,0.25,227.506,172.967,143.044
0.015625,0.00982769,0.0277778,0,0.01,238.063,184.393,145.502
0.015625,0.00982769,0.0277778,0.333333,0.01,235.815,182.769,146.336
0.015625,0.00982769,0.0277778,0,0.05,236.711,181.772,144.03
0.015625,0.00982769,0.0277778,0,0.09,235.512,180.04,142.136
0.015625,0.00982769,0.0277778,0.333333,0.13,232.429,177.481,142.061
0.015625,0.00982769,0.0277778,0.333333,0.09,233.384,178.748,142.799
0.015625,0.00982769,0.0277778,0,0.25,231.43,175.391,138.576
0.015625,0.00982769,0.0277778,0.166667,0.05,235.589,181.066,144.241
0.015625,0.00982769,0.0277778,0.333333,0.17,231.372,176.468,140.888
0.015625,0.00982769,0.0277778,0.333333,0.21,230.679,175.416,140.118
0.015625,0.00982769,0.0277778,0.166667,0.01,236.998,183.479,145.755
0.015625,0.00982769,0.0277778,0.166667,0.09,234.351,179.463,142.447
0.015625,0.00982769,0.0277778,0.333333,0.25,229.884,174.692,139.32
0.015625,0.00982769,0.0277778,0.5,0.13,231.584,176.961,142.876
0.015625,0.00982769,0.0277778,0.5,0.09,232.469,178.388,143.893
0.015625,0.00982769,0.0277778,0.333333,0.05,234.472,180.543,144.586
0.015625,0.00982769,0.0277778,0.5,0.25,229.153,173.987,141.074
0.015625,0.00982769,0.0277778,0.666667,0.05,232.671,179.336,146.99
0.015625,0.00982769,0.0277778,0.666667,0.09,231.661,177.639,145.288
0.015625,0.00982769,0.0277778,0.666667,0.01,233.713,181.497,148.596
0.015625,0.00982769,0.0277778,0.5,0.01,234.851,182.193,147.256
0.015625,0.00982769,0.0277778,0.5,0.17,230.618,175.817,142.172
0.015625,0.00982769,0.0277778,0.5,0.05,233.43,179.886,145.708
0.015625,0.00982769,0.0277778,0.5,0.21,229.823,174.877,141.53
0.015625,0.00982769,0.0277778,0.666667,0.25,228.507,173.665,141.337
0.015625,0.00982769,0.0277778,0.833333,0.05,231.913,178.516,148.232
0.015625,0.00982769,0.0277778,0.833333,0.01,232.928,180.691,150.297
0.015625,0.00982769,0.0277778,0.833333,0.09,231.031,176.941,146.521
0.015625,0.00982769,0.0277778,0.833333,0.21,228.397,173.951,142.877
0.015625,0.00982769,0.0277778,0.666667,0.17,230.077,175.493,142.784
0.015625,0.00982769,0.0277778,0.666667,0.21,229.368,174.504,142.259
0.015625,0.00982769,0.0277778,0.666667,0.13,230.657,176.554,144.378
0.015625,0.00982769,0.0277778,1,0.09,230.132,176.34,147.968
0.015625,0.00982769,0.0277778,1,0.05,230.9,178.06,149.815
0.015625,0.00982769,0.0277778,1,0.21,227.866,173.442,144.095
0.015625,0.00982769,0.0277778,1,0.25,227.257,172.635,143.231
0.015625,0.00982769,0.0277778,0.833333,0.17,229.258,174.831,143.923
0.015625,0.00982769,0.0277778,0.833333,0.13,230.12,175.738,145.429
0.015625,0.00982769,0.111111,0,0.09,234.054,179.161,142.466
0.015625,0.00982769,0.0277778,0.833333,0.25,227.595,173.158,142.475
0.015625,0.00982769,0.111111,0,0.13,232.63,177.828,141.198
0.015625,0.00982769,0.111111,0,0.17,231.417,176.472,140.394
0.015625,0.00982769,0.0277778,1,0.01,232.129,180.056,152.47
0.015625,0.00982769,0.111111,0,0.25,229.47,174.256,138.469
0.015625,0.00982769,0.0277778,1,0.13,229.271,175.458,146.58
0.015625,0.00982769,0.111111,0,0.01,237.29,184.129,145.92
0.015625,0.00982769,0.111111,0,0.05,235.414,181.145,143.773
0.015625,0.00982769,0.0277778,1,0.17,228.546,174.606,145.187
0.015625,0.00982769,0.111111,0.166667,0.01,236.15,183.28,145.874
0.015625,0.00982769,0.111111,0.166667,0.05,234.348,180.651,143.385
0.015625,0.00982769,0.111111,0.166667,0.09,232.962,178.746,141.901
0.015625,0.00982769,0.111111,0,0.21,230.362,175.247,139.34
0.015625,0.00982769,0.111111,0.333333,0.01,234.918,182.517,146.262
0.015625,0.00982769,0.111111,0.333333,0.05,233.13,180.047,143.9
0.015625,0.00982769,0.111111,0.333333,0.09,231.899,178.061,142.611
0.015625,0.00982769,0.111111,0.333333,0.13,230.672,176.613,141.327
0.015625,0.00982769,0.111111,0.333333,0.17,229.673,175.392,140.236
0.015625,0.00982769,0.111111,0.166667,0.13,231.83,177.38,140.773
0.015625,0.00982769,0.111111,0.166667,0.21,229.721,174.83,139.309
0.015625,0.00982769,0.111111,0.166667,0.17,230.672,175.982,139.821
0.015625,0.00982769,0.111111,0.166667,0.25,228.577,173.657,138.457
0.015625,0.00982769,0.111111,0.5,0.05,232.509,179.234,144.883
0.015625,0.00982769,0.111111,0.5,0.13,229.893,176.189,142.295
0.015625,0.00982769,0.111111,0.5,0.09,231.031,177.66,143.151
0.015625,0.00982769,0.111111,0.5,0.17,229.074,174.834,141.337
0.015625,0.00982769,0.111111,0.666667,0.01,232.965,181.332,148.662
0.015625,0.00982769,0.111111,0.333333,0.25,228.044,173.286,138.814
0.015625,0.00982769,0.111111,0.333333,0.21,228.919,174.326,139.472
0.015625,0.00982769,0.111111,0.5,0.01,233.989,182.016,147.241
0.015625,0.00982769,0.111111,0.666667,0.09,230.26,177.149,144.307
0.015625,0.00982769,0.111111,0.666667,0.13,229.107,175.569,143.348
0.015625,0.00982769,0.111111,0.666667,0.21,227.267,173.424,141.357
0.015625,0.00982769,0.111111,0.5,0.21,227.985,173.792,140.264
0.015625,0.00982769,0.111111,0.833333,0.13,228.197,175.245,143.952
0.015625,0.00982769,0.111111,0.5,0.25,227.257,172.709,139.398
0.015625,0.00982769,0.111111,0.833333,0.21,226.567,172.914,142.047
0.015625,0.00982769,0.111111,0.833333,0.17,227.446,173.976,143.385
0.015625,0.00982769,0.111111,0.666667,0.05,231.551,178.763,146.299
0.015625,0.00982769,0.111111,1,0.05,229.753,177.724,149.107
0.015625,0.00982769,0.111111,1,0.01,230.937,179.989,151.55
0.015625,0.00982769,0.111111,1,0.09,228.526,175.903,147.377
0.015625,0.00982769,0.111111,0.666667,0.17,228.01,174.652,142.057
0.015625,0.00982769,0.111111,1,0.13,227.722,174.538,145.545
0.015625,0.00982769,0.111111,1,0.17,226.834,173.457,144.71
0.015625,0.00982769,0.111111,0.666667,0.25,226.389,172.437,140.485
0.015625,0.00982769,0.111111,0.833333,0.09,229.424,176.558,146.012
0.015625,0.00982769,0.111111,0.833333,0.05,230.627,178.3,147.411
0.015625,0.00982769,0.111111,0.833333,0.01,232.268,180.532,149.782
0.015625,0.00982769,0.111111,0.833333,0.25,225.709,171.999,141.505
0.015625,0.00982769,0.25,0,0.09,232.17,177.937,140.872
0.015625,0.00982769,0.25,0,0.13,230.571,176.077,139.695
0.015625,0.00982769,0.25,0,0.21,227.915,173.103,137.943
0.015625,0.00982769,0.25,0,0.17,229.263,174.52,138.4
0.015625,0.00982769,0.25,0,0.25,226.406,171.852,136.616
0.015625,0.00982769,0.111111,1,0.25,224.852,171.669,142.64
0.015625,0.00982769,0.111111,1,0.21,225.958,172.499,143.304
0.015625,0.00982769,0.25,0,0.05,234.076,180.245,142.667
0.015625,0.00982769,0.25,0,0.01,236.474,183.366,144.834
0.015625,0.00982769,0.25,0.166667,0.17,228.145,173.869,138.806
0.015625,0.00982769,0.25,0.166667,0.13,229.579,175.441,140.101
0.015625,0.00982769,0.25,0.166667,0.21,226.816,172.473,138.268
0.015625,0.00982769,0.25,0.333333,0.09,229.976,176.716,141.905
0.015625,0.00982769,0.25,0.333333,0.01,234.023,181.551,146.206
0.015625,0.00982769,0.25,0.333333,0.13,228.62,174.806,140.774
0.015625,0.00982769,0.25,0.166667,0.01,234.939,182.58,145.36
0.015625,0.00982769,0.25,0.166667,0.05,232.626,179.572,142.933
0.015625,0.00982769,0.25,0.166667,0.09,231.03,177.254,141.13
0.015625,0.00982769,0.25,0.333333,0.25,225.135,170.665,137.695
0.015625,0.00982769,0.25,0.333333,0.21,226.1,171.828,138.587
0.015625,0.00982769,0.25,0.5,0.09,229.142,175.929,143.259
0.015625,0.00982769,0.25,0.5,0.01,232.91,181.03,147.052
0.015625,0.00982769,0.25,0.5,0.13,227.69,174.209,141.553
0.015625,0.00982769,0.25,0.166667,0.25,225.767,171.201,137.423
0.015625,0.00982769,0.25,0.333333,0.17,227.165,173.391,139.49
0.015625,0.00982769,0.25,0.333333,0.05,231.613,178.756,143.435
0.015625,0.00982769,0.25,0.5,0.05,230.775,177.977,145.009
0.015625,0.00982769,0.25,0.666667,0.09,228.345,175.396,143.599
0.015625,0.00982769,0.25,0.666667,0.13,226.926,173.502,142.663
0.015625,0.00982769,0.25,0.666667,0.17,225.766,172.105,141.208
0.015625,0.00982769,0.25,0.5,0.17,226.673,172.692,140.566
0.015625,0.00982769,0.25,0.666667,0.21,224.703,170.864,140.126
0.015625,0.00982769,0.25,0.5,0.21,225.335,171.422,139.299
0.015625,0.00982769,0.25,0.5,0.25,224.319,170.294,138.492
0.015625,0.00982769,0.25,0.666667,0.25,223.89,169.818,139.319
0.015625,0.00982769,0.25,0.666667,0.01,231.929,180.045,148.437
0.015625,0.00982769,0.25,0.833333,0.17,225.255,171.72,142.239
0.015625,0.00982769,0.25,0.833333,0.21,224.005,170.259,141.237
0.015625,0.00982769,0.25,0.666667,0.05,229.971,177.417,145.702
0.015625,0.00982769,0.25,1,0.09,226.968,174.372,146.618
0.015625,0.00982769,0.25,0.833333,0.25,223.046,169.286,140.086
0.015625,0.00982769,0.25,1,0.01,230.541,178.839,151.738
0.015625,0.00982769,0.25,1,0.05,228.515,176.126,148.598
0.015625,0.00982769,0.25,0.833333,0.01,231.332,179.533,150.002
0.015625,0.00982769,0.25,0.833333,0.05,229.298,176.868,146.972
0.015625,0.00982769,0.25,1,0.25,222.381,168.764,140.918
0.015625,0.00982769,0.444444,0,0.01,234.815,182.244,144.874
0.015625,0.00982769,0.25,0.833333,0.13,226.65,173.029,143.686
0.015625,0.00982769,0.444444,0,0.09,229.733,175.611,139.954
