Cm,Ch,Bm,Bh,T,sR,sG,sB
0.20407,0.0125124,0.5,0.75,0.25,0.0334644,-0.000131328,-0.000485461
0.20407,0.001,0.5,0.75,0.25,0.0540447,0.0113323,-0.00123852
0.18811,0.32,0.5,0.75,0.25,0.000202145,-1.04736e-05,-2.79068e-06
0.20407,0.00172959,0.5,0.75,0.25,0.0519253,0.00988029,-0.00107645
0.20407,0.014583,0.5,0.75,0.25,0.0312444,-0.000732844,-0.000377885
0.20407,0.00634605,0.5,0.75,0.25,0.0421618,0.00316138,-0.000280662
0.20407,0.00221673,0.5,0.75,0.25,0.0506283,0.00900672,-0.00121362
0.18811,0.206132,0.5,0.75,0.25,0.000896986,-2.81401e-05,-1.46809e-05
0.20407,0.0194837,0.5,0.75,0.25,0.0266781,-0.00106785,-0.000380089
0.20407,0.0169004,0.5,0.75,0.25,0.0287121,-0.00101044,-0.000399514
0.20407,0.00760388,0.5,0.75,0.25,0.0393795,0.00299925,-0.000312699
0.20407,0.0255268,0.5,0.75,0.25,0.0226312,-0.00109905,-0.000321585
0.20407,0.00525113,0.5,0.75,0.25,0.0437837,0.00497246,-0.00105759
0.20407,0.0328773,0.5,0.75,0.25,0.0187718,-0.00101854,-0.000253352
0.20407,0.0106706,0.5,0.75,0.25,0.0356985,0.000163667,-0.000731964
0.20407,0.00904004,0.5,0.75,0.25,0.0378796,0.000749471,-0.000615919
0.20407,0.0467429,0.5,0.75,0.25,0.0138949,-0.000807136,-0.000180867
0.20407,0.0223524,0.5,0.75,0.25,0.0254532,-0.00052858,-0.000449839
0.20407,0.0417114,0.5,0.75,0.25,0.0154311,-0.00088083,-0.000202808
0.20407,0.0370974,0.5,0.75,0.25,0.0170732,-0.000950759,-0.000227374
0.20407,0.0715445,0.5,0.75,0.25,0.00815906,-0.00053989,-9.79432e-05
0.20407,0.064591,0.5,0.75,0.25,0.00926662,-0.0006104,-0.000111586
0.20407,0.0290279,0.5,0.75,0.25,0.0208139,-0.00104454,-0.000291535
0.20407,0.0581572,0.5,0.75,0.25,0.0108331,-0.000675927,-0.000135168
0.20407,0.0790447,0.5,0.75,0.25,0.00728185,-0.000470098,-8.88849e-05
0.20407,0.0957984,0.5,0.75,0.25,0.0051105,-0.000352028,-5.96108e-05
0.20407,0.0871198,0.5,0.75,0.25,0.0067273,-0.000377545,-8.92245e-05
0.20407,0.10511,0.5,0.75,0.25,0.00409803,-0.000289871,-4.68505e-05
0.20407,0.149294,0.5,0.75,0.25,0.0019509,-0.000134218,-2.27775e-05
0.20407,0.0522165,0.5,0.75,0.25,0.0121838,-0.000750462,-0.000153242
0.20407,0.206132,0.5,0.75,0.25,0.00160099,-9.23321e-05,-2.09245e-05
0.20407,0.277834,0.5,0.75,0.25,0.000764207,-5.19932e-05,-8.9953e-06
0.20407,0.115084,0.5,0.75,0.25,0.00350475,-0.000245946,-4.03138e-05
0.20407,0.298359,0.5,0.75,0.25,0.000741699,-5.58574e-05,-8.05397e-06
0.220907,0.001,0.5,0.75,0.25,0.0470631,0.00786024,-0.00128653
0.20407,0.137144,0.5,0.75,0.25,0.00229232,-0.000159942,-2.64836e-05
0.220907,0.00172959,0.5,0.75,0.25,0.0455249,0.00673958,-0.00139941
0.20407,0.162234,0.5,0.75,0.25,0.00201298,-0.000105521,-2.76337e-05
0.20407,0.175997,0.5,0.75,0.25,0.00101058,-6.13051e-05,-1.28297e-05
0.20407,0.125752,0.5,0.75,0.25,0.00324231,-0.000179913,-4.32611e-05
0.20407,0.190618,0.5,0.75,0.25,0.000603642,-2.86461e-05,-8.66326e-06
0.20407,0.23998,0.5,0.75,0.25,0.000721903,-3.33723e-05,-1.04709e-05
0.20407,0.222573,0.5,0.75,0.25,0.000219685,-1.27806e-06,-4.29984e-06
0.220907,0.00525113,0.5,0.75,0.25,0.0399437,0.00201348,-0.00104889
0.220907,0.00349187,0.5,0.75,0.25,0.0419892,0.004702,-0.00082278
0.220907,0.00634605,0.5,0.75,0.25,0.0360279,0.00402202,-0.000571296
0.220907,0.00904004,0.5,0.75,0.25,0.0334665,0.00109944,-0.000515734
0.20407,0.258387,0.5,0.75,0.25,0.000134839,3.62431e-08,-2.74208e-06
0.220907,0.00760388,0.5,0.75,0.25,0.0361771,0.000965718,-0.000487622
0.220907,0.0125124,0.5,0.75,0.25,0.0301104,-0.000354807,-0.000400008
0.220907,0.00132752,0.5,0.75,0.25,0.0463578,0.00734261,-0.00136869
0.220907,0.014583,0.5,0.75,0.25,0.0286525,-0.000927727,-0.000464443
0.20407,0.32,0.5,0.75,0.25,9.62466e-05,-2.98854e-06,-1.57928e-06
0.220907,0.0169004,0.5,0.75,0.25,0.0264726,-0.00104183,-0.000405991
0.220907,0.00221673,0.5,0.75,0.25,0.0444447,0.00611664,-0.000830437
0.220907,0.0194837,0.5,0.75,0.25,0.0244103,-0.0010915,-0.000357941
0.220907,0.0223524,0.5,0.75,0.25,0.022644,-0.00106074,-0.00032595
0.220907,0.00430441,0.5,0.75,0.25,0.0410515,0.00330099,-0.000557482
0.220907,0.0255268,0.5,0.75,0.25,0.0208927,-0.00102258,-0.000295191
0.220907,0.00280018,0.5,0.75,0.25,0.0431257,0.00559998,-0.00104824
0.220907,0.0370974,0.5,0.75,0.25,0.0157634,-0.000884494,-0.0002084
0.220907,0.0106706,0.5,0.75,0.25,0.0322898,-0.000524489,-0.000467787
0.220907,0.0328773,0.5,0.75,0.25,0.0174979,-0.000926016,-0.000238397
0.220907,0.0522165,0.5,0.75,0.25,0.0114155,-0.000687183,-0.000144883
0.220907,0.0467429,0.5,0.75,0.25,0.0125632,-0.000769263,-0.000157893
0.220907,0.064591,0.5,0.75,0.25,0.00888323,-0.000561267,-0.000109268
0.220907,0.125752,0.5,0.75,0.25,0.00264868,-0.000185177,-2.98608e-05
0.220907,0.0417114,0.5,0.75,0.25,0.0139329,-0.000840966,-0.000176706
0.220907,0.137144,0.5,0.75,0.25,0.00187749,-0.000133056,-2.07401e-05
0.220907,0.0290279,0.5,0.75,0.25,0.0189377,-0.0010076,-0.000257396
0.220907,0.190618,0.5,0.75,0.25,0.000688753,-4.02762e-05,-8.24008e-06
0.220907,0.149294,0.5,0.75,0.25,0.00151984,-0.000101895,-1.73862e-05
0.220907,0.23998,0.5,0.75,0.25,0.000662731,-3.15875e-05,-8.80064e-06
0.220907,0.0581572,0.5,0.75,0.25,0.010002,-0.000629313,-0.000123447
0.220907,0.162234,0.5,0.75,0.25,0.00117114,-7.72043e-05,-1.3403e-05
0.220907,0.206132,0.5,0.75,0.25,0.000321855,-1.05501e-05,-4.51866e-06
0.220907,0.277834,0.5,0.75,0.25,5.5981e-05,2.58988e-06,-7.68477e-07
0.220907,0.0715445,0.5,0.75,0.25,0.00753267,-0.000503008,-8.91584e-05
0.220907,0.0871198,0.5,0.75,0.25,0.00545673,-0.000380818,-6.2337e-05
0.238646,0.001,0.5,0.75,0.25,0.0417455,0.00573371,-0.00111253
0.220907,0.10511,0.5,0.75,0.25,0.00378167,-0.000270856,-4.21194e-05
0.220907,0.115084,0.5,0.75,0.25,0.00323347,-0.000229989,-3.61143e-05
0.220907,0.0790447,0.5,0.75,0.25,0.00626047,-0.00043739,-7.15604e-05
0.220907,0.32,0.5,0.75,0.25,0.000478149,-3.5387e-05,-4.57738e-06
0.238646,0.00172959,0.5,0.75,0.25,0.0404496,0.00484105,-0.00110301
0.220907,0.0957984,0.5,0.75,0.25,0.00471672,-0.000328556,-5.38669e-05
0.220907,0.175997,0.5,0.75,0.25,0.000842598,-5.17208e-05,-9.92843e-06
0.220907,0.222573,0.5,0.75,0.25,0.00028553,-1.03906e-05,-3.80118e-06
0.238646,0.00280018,0.5,0.75,0.25,0.0389598,0.00282385,-0.00085961
0.220907,0.258387,0.5,0.75,0.25,9.0474e-05,1.62382e-06,-1.34763e-06
0.220907,0.298359,0.5,0.75,0.25,0.000554578,-4.00286e-05,-5.54697e-06
0.238646,0.00132752,0.5,0.75,0.25,0.0404435,0.00600541,-0.000846231
0.238646,0.00760388,0.5,0.75,0.25,0.0322594,6.96293e-05,-0.00056257
0.238646,0.00634605,0.5,0.75,0.25,0.0340985,0.000534543,-0.00067565
0.238646,0.00430441,0.5,0.75,0.25,0.0362986,0.00243161,-0.000873384
0.238646,0.00221673,0.5,0.75,0.25,0.0398086,0.00407916,-0.00110439
0.238646,0.00525113,0.5,0.75,0.25,0.035309,0.00185638,-0.000874791
0.238646,0.00904004,0.5,0.75,0.25,0.0308213,-0.0005673,-0.00055328
0.238646,0.0125124,0.5,0.75,0.25,0.0270018,-0.000988359,-0.000423299
0.238646,0.00349187,0.5,0.75,0.25,0.0374904,0.00282681,-0.000892621
0.238646,0.0169004,0.5,0.75,0.25,0.0237908,-0.00108251,-0.000346518
0.238646,0.0194837,0.5,0.75,0.25,0.0219962,-0.00108246,-0.000310108
0.238646,0.0223524,0.5,0.75,0.25,0.0207742,-0.00100154,-0.000295444
0.238646,0.0290279,0.5,0.75,0.25,0.0175433,-0.000927856,-0.000239109
0.238646,0.0370974,0.5,0.75,0.25,0.0145556,-0.000821332,-0.000191824
0.238646,0.0106706,0.5,0.75,0.25,0.0290928,-0.000738546,-0.000496914
0.238646,0.0328773,0.5,0.75,0.25,0.0160024,-0.000879651,-0.000213878
0.238646,0.0522165,0.5,0.75,0.25,0.0103905,-0.000648853,-0.000128904
0.238646,0.0871198,0.5,0.75,0.25,0.00504241,-0.000354453,-5.72526e-05
0.238646,0.0790447,0.5,0.75,0.25,0.00578506,-0.000406907,-6.57523e-05
0.238646,0.014583,0.5,0.75,0.25,0.0253488,-0.00107992,-0.000378436
0.238646,0.125752,0.5,0.75,0.25,0.00257565,-0.000182981,-2.86748e-05
0.238646,0.0255268,0.5,0.75,0.25,0.0189872,-0.000988128,-0.000260862
0.238646,0.0417114,0.5,0.75,0.25,0.0128675,-0.000780836,-0.000162639
0.238646,0.0467429,0.5,0.75,0.25,0.0116032,-0.000714426,-0.000145302
0.238646,0.0581572,0.5,0.75,0.25,0.00890908,-0.000592013,-0.000105961
0.238646,0.064591,0.5,0.75,0.25,0.00790434,-0.000528346,-9.35475e-05
0.238646,0.0715445,0.5,0.75,0.25,0.0069593,-0.000467703,-8.19662e-05
0.238646,0.175997,0.5,0.75,0.25,0.000625353,-3.54053e-05,-7.58487e-06
0.238646,0.190618,0.5,0.75,0.25,0.000334638,-1.14362e-05,-4.68823e-06
0.238646,0.0957984,0.5,0.75,0.25,0.00422718,-0.000296456,-4.79744e-05
0.238646,0.10511,0.5,0.75,0.25,0.00378308,-0.000263489,-4.30923e-05
0.238646,0.206132,0.5,0.75,0.25,0.00030328,-1.14392e-05,-4.05122e-06
0.238646,0.23998,0.5,0.75,0.25,0.000106229,1.97703e-08,-1.4875e-06
0.238646,0.258387,0.5,0.75,0.25,9.08539e-05,1.75337e-07,-1.19486e-06
0.238646,0.277834,0.5,0.75,0.25,0.000287974,-1.76449e-05,-2.96223e-06
0.238646,0.115084,0.5,0.75,0.25,0.00270882,-0.000198481,-2.94351e-05
0.238646,0.137144,0.5,0.75,0.25,0.00173569,-0.000124674,-1.89334e-05
0.238646,0.32,0.5,0.75,0.25,0.000332865,-2.57001e-05,-2.86361e-06
0.238646,0.162234,0.5,0.75,0.25,0.00104633,-6.8337e-05,-1.20021e-05
0.238646,0.149294,0.5,0.75,0.25,0.00127457,-8.82114e-05,-1.4144e-05
0.25731,0.00132752,0.5,0.75,0.25,0.0335792,0.00370439,-0.00100636
0.25731,0.001,0.5,0.75,0.25,0.033915,0.00406746,-0.00102178
0.25731,0.00221673,0.5,0.75,0.25,0.0330247,0.00129142,-0.00078855
0.25731,0.00172959,0.5,0.75,0.25,0.0333075,0.00268428,-0.000925958
0.25731,0.00349187,0.5,0.75,0.25,0.0308454,0.00169888,-0.000770298
0.238646,0.222573,0.5,0.75,0.25,0.000463405,-1.79426e-05,-6.48619e-06
0.25731,0.00430441,0.5,0.75,0.25,0.0304184,0.000670102,-0.000679101
0.25731,0.00525113,0.5,0.75,0.25,0.0291698,0.000826783,-0.000677816
0.238646,0.298359,0.5,0.75,0.25,2.03322e-05,2.8388e-06,-9.70851e-08
0.25731,0.00634605,0.5,0.75,0.25,0.0282901,-0.000250622,-0.000540433
0.25731,0.00904004,0.5,0.75,0.25,0.0256153,-0.000780166,-0.000420462
0.25731,0.00280018,0.5,0.75,0.25,0.0321093,0.00150694,-0.000806833
0.25731,0.0255268,0.5,0.75,0.25,0.0161149,-0.000979325,-0.000202952
0.25731,0.00760388,0.5,0.75,0.25,0.0269846,-0.000581549,-0.000472955
0.25731,0.0290279,0.5,0.75,0.25,0.0149712,-0.000918705,-0.000187338
0.25731,0.0522165,0.5,0.75,0.25,0.00920392,-0.000609745,-0.000109001
0.25731,0.0581572,0.5,0.75,0.25,0.0082282,-0.000548578,-9.68632e-05
0.25731,0.0106706,0.5,0.75,0.25,0.0245755,-0.000820797,-0.000394341
0.25731,0.0417114,0.5,0.75,0.25,0.0119338,-0.000718549,-0.000150772
0.25731,0.0790447,0.5,0.75,0.25,0.00568819,-0.000381621,-6.62329e-05
0.25731,0.0467429,0.5,0.75,0.25,0.0102199,-0.000672642,-0.00012174
0.25731,0.0125124,0.5,0.75,0.25,0.0233533,-0.00090697,-0.000358809
0.25731,0.0169004,0.5,0.75,0.25,0.0199493,-0.00110995,-0.000264403
0.25731,0.0194837,0.5,0.75,0.25,0.0188097,-0.00106209,-0.000247272
0.25731,0.10511,0.5,0.75,0.25,0.00323094,-0.000234518,-3.47943e-05
0.25731,0.0223524,0.5,0.75,0.25,0.0176366,-0.00101105,-0.000229859
0.25731,0.125752,0.5,0.75,0.25,0.00188711,-0.000138114,-1.96005e-05
0.25731,0.137144,0.5,0.75,0.25,0.00185597,-0.000134165,-1.94633e-05
0.25731,0.0328773,0.5,0.75,0.25,0.0141365,-0.00083519,-0.00018086
0.25731,0.115084,0.5,0.75,0.25,0.00268763,-0.000191519,-2.91556e-05
0.25731,0.014583,0.5,0.75,0.25,0.0217451,-0.00102277,-0.000311741
0.25731,0.175997,0.5,0.75,0.25,0.000734971,-4.65669e-05,-7.68889e-06
0.25731,0.190618,0.5,0.75,0.25,0.00052487,-3.07604e-05,-5.4054e-06
0.25731,0.149294,0.5,0.75,0.25,0.00139861,-0.00010038,-1.44144e-05
0.25731,0.0370974,0.5,0.75,0.25,0.0126762,-0.000793704,-0.000156421
0.25731,0.0715445,0.5,0.75,0.25,0.00642816,-0.000432883,-7.48276e-05
0.25731,0.064591,0.5,0.75,0.25,0.00730049,-0.00048852,-8.55604e-05
0.25731,0.0871198,0.5,0.75,0.25,0.0046591,-0.000326695,-5.22295e-05
0.25731,0.23998,0.5,0.75,0.25,0.00029622,3.18404e-05,-8.6129e-06
0.25731,0.0957984,0.5,0.75,0.25,0.00375971,-0.000260038,-4.23293e-05
0.25731,0.222573,0.5,0.75,0.25,0.00214586,-1.0801e-05,-4.08179e-05
0.25731,0.277834,0.5,0.75,0.25,0.100524,-0.000157279,-0.00201849
0.25731,0.162234,0.5,0.75,0.25,0.00228919,-4.773e-05,-3.9097e-05
0.25731,0.206132,0.5,0.75,0.25,0.022534,-0.00181406,-0.000228628
0.25731,0.258387,0.5,0.75,0.25,0.0447526,-0.00335119,-0.000486951
0.276922,0.001,0.5,0.75,0.25,0.123456,0.0422682,-0.0076172
0.276922,0.00132752,0.5,0.75,0.25,0.11391,0.0624828,-0.00951719
0.25731,0.32,0.5,0.75,0.25,0.114579,0.0718527,-0.0104005
0.276922,0.00349187,0.5,0.75,0.25,0.0871881,0.0938592,-0.00226737
0.276922,0.00280018,0.5,0.75,0.25,0.0848043,0.0953026,0.00660936
0.276922,0.00221673,0.5,0.75,0.25,0.0888311,0.0925762,-0.0050176
0.276922,0.00760388,0.5,0.75,0.25,0.0872972,0.090938,0.0637616
0.276922,0.0106706,0.5,0.75,0.25,0.0884028,0.0898869,0.0717055
0.276922,0.0125124,0.5,0.75,0.25,0.0887583,0.089647,0.0732606
0.276922,0.0169004,0.5,0.75,0.25,0.08881,0.0896116,0.0735137
0.276922,0.00172959,0.5,0.75,0.25,0.0907567,0.0909375,-0.0069199
0.25731,0.298359,0.5,0.75,0.25,0.0968916,0.0930373,-0.00869663
0.276922,0.0255268,0.5,0.75,0.25,0.0888072,0.089598,0.0737207
0.276922,0.00430441,0.5,0.75,0.25,0.0840205,0.0941693,0.0364953
0.276922,0.0223524,0.5,0.75,0.25,0.0888072,0.089598,0.0737207
0.276922,0.0290279,0.5,0.75,0.25,0.0888072,0.089598,0.0737207
0.276922,0.00525113,0.5,0.75,0.25,0.0872972,0.090938,0.0637616
0.276922,0.00634605,0.5,0.75,0.25,0.0877108,0.0905028,0.0671879
0.276922,0.0522165,0.5,0.75,0.25,0.0888071,0.0895979,0.0737207
0.276922,0.00904004,0.5,0.75,0.25,0.0884028,0.0898869,0.0717055
0.276922,0.014583,0.5,0.75,0.25,0.0888208,0.0895993,0.0736384
0.276922,0.064591,0.5,0.75,0.25,0.0888071,0.0895979,0.0737207
0.276922,0.0715445,0.5,0.75,0.25,0.0888071,0.0895978,0.0737207
0.276922,0.10511,0.5,0.75,0.25,0.088807,0.0895977,0.0737207
0.276922,0.0194837,0.5,0.75,0.25,0.0888127,0.0895972,0.0737063
0.276922,0.0467429,0.5,0.75,0.25,0.0888071,0.0895979,0.0737207
0.276922,0.115084,0.5,0.75,0.25,0.088807,0.0895977,0.0737207
0.276922,0.0417114,0.5,0.75,0.25,0.0888072,0.0895979,0.0737207
0.276922,0.0328773,0.5,0.75,0.25,0.0888072,0.0895979,0.0737207
0.276922,0.0581572,0.5,0.75,0.25,0.0888071,0.0895979,0.0737207
0.276922,0.125752,0.5,0.75,0.25,0.088807,0.0895977,0.0737207
0.276922,0.0370974,0.5,0.75,0.25,0.0888072,0.0895979,0.0737207
0.276922,0.149294,0.5,0.75,0.25,0.0888069,0.0895976,0.0737207
0.276922,0.0957984,0.5,0.75,0.25,0.088807,0.0895978,0.0737207
0.276922,0.175997,0.5,0.75,0.25,0.0888069,0.0895976,0.0737207
0.276922,0.0790447,0.5,0.75,0.25,0.0888071,0.0895978,0.0737207
0.276922,0.190618,0.5,0.75,0.25,0.0888068,0.0895976,0.0737207
0.276922,0.137144,0.5,0.75,0.25,0.0888069,0.0895977,0.0737207
0.276922,0.0871198,0.5,0.75,0.25,0.088807,0.0895978,0.0737207
0.276922,0.162234,0.5,0.75,0.25,0.0888069,0.0895976,0.0737207
0.276922,0.206132,0.5,0.75,0.25,0.0888068,0.0895975,0.0737208
0.276922,0.277834,0.5,0.75,0.25,0.0888064,0.0895972,0.0737208
0.276922,0.222573,0.5,0.75,0.25,0.0888068,0.0895975,0.0737208
0.297507,0.00221673,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.001,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.276922,0.32,0.5,0.75,0.25,0.0888064,0.0895971,0.0737208
0.276922,0.23998,0.5,0.75,0.25,0.0888064,0.0895972,0.0737208
0.297507,0.00525113,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.276922,0.298359,0.5,0.75,0.25,0.0888064,0.0895971,0.0737208
0.297507,0.00634605,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.00172959,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.00132752,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.276922,0.258387,0.5,0.75,0.25,0.0888064,0.0895972,0.0737208
0.297507,0.0106706,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.00280018,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.00349187,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.0255268,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.0194837,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.00430441,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.0328773,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.0417114,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.00904004,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.0467429,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.0370974,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.0125124,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.0290279,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.0715445,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.064591,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.00760388,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.0169004,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.0581572,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.014583,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.0871198,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.0790447,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.10511,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.0223524,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.0957984,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.125752,0.5,0.75,0.25,0.0853232,0.0855164,0.0699702
0.297507,0.149294,0.5,0.75,0.25,0.0853233,0.0855164,0.0699702
0.297507,0.0522165,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.206132,0.5,0.75,0.25,0.0853233,0.0855164,0.0699702
0.297507,0.258387,0.5,0.75,0.25,0.0853233,0.0855163,0.0699702
0.297507,0.115084,0.5,0.75,0.25,0.0853232,0.0855165,0.0699702
0.297507,0.277834,0.5,0.75,0.25,0.0853233,0.0855163,0.0699702
0.297507,0.137144,0.5,0.75,0.25,0.0853233,0.0855164,0.0699702
0.297507,0.32,0.5,0.75,0.25,0.0853233,0.0855163,0.0699702
0.319087,0.001,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.297507,0.162234,0.5,0.75,0.25,0.0853233,0.0855164,0.0699702
0.297507,0.175997,0.5,0.75,0.25,0.0853233,0.0855164,0.0699702
0.297507,0.222573,0.5,0.75,0.25,0.0853233,0.0855164,0.0699702
0.319087,0.00430441,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.297507,0.23998,0.5,0.75,0.25,0.0853233,0.0855164,0.0699702
0.319087,0.00221673,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.00525113,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.297507,0.190618,0.5,0.75,0.25,0.0853233,0.0855164,0.0699702
0.319087,0.00172959,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.0125124,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.00132752,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.297507,0.298359,0.5,0.75,0.25,0.0853233,0.0855163,0.0699702
0.319087,0.00904004,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.00349187,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.0223524,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.014583,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.0255268,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.00280018,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.0169004,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.0290279,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.00634605,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.00760388,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.0370974,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.0417114,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.0106706,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.064591,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.0715445,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.0522165,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.0194837,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.0328773,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.10511,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.0467429,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.0581572,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.125752,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.162234,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.137144,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.175997,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.0790447,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.0871198,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.0957984,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.115084,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.298359,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.277834,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.341686,0.001,0.5,0.75,0.25,0.0786931,0.0779012,0.0630804
0.319087,0.258387,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.222573,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.341686,0.00132752,0.5,0.75,0.25,0.0786931,0.0779012,0.0630804
0.319087,0.149294,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.341686,0.00280018,0.5,0.75,0.25,0.0786931,0.0779012,0.0630804
0.319087,0.23998,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.319087,0.190618,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.341686,0.00349187,0.5,0.75,0.25,0.0786931,0.0779012,0.0630804
0.319087,0.206132,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.341686,0.00525113,0.5,0.75,0.25,0.0786931,0.0779012,0.0630804
0.341686,0.00634605,0.5,0.75,0.25,0.0786931,0.0779012,0.0630804
0.319087,0.32,0.5,0.75,0.25,0.0819515,0.0816191,0.0664266
0.341686,0.00172959,0.5,0.75,0.25,0.0786931,0.0779012,0.0630804
0.341686,0.0125124,0.5,0.75,0.25,0.0786931,0.0779012,0.0630804
0.341686,0.00760388,0.5,0.75,0.25,0.0786931,0.0779012,0.0630804
0.341686,0.00430441,0.5,0.75,0.25,0.0786931,0.0779012,0.0630804
0.341686,0.00221673,0.5,0.75,0.25,0.0786931,0.0779012,0.0630804
0.341686,0.0194837,0.5,0.75,0.25,0.0786931,0.0779012,0.0630804
0.341686,0.0290279,0.5,0.75,0.25,0.0786931,0.0779012,0.0630804
0.341686,0.0223524,0.5,0.75,0.25,0.0786931,0.0779012,0.0630804
0.341686,0.0255268,0.5,0.75,0.25,0.0786931,0.0779012,0.0630804
0.341686,0.0106706,0.5,0.75,0.25,0.0786931,0.0779012,0.0630804
0.341686,0.00904004,0.5,0.75,0.25,0.0786931,0.0779012,0.0630804
0.341686,0.0522165,0.5,0.75,0.25,0.0786931,0.0779012,0.0630804
